CustomerID,Recency,Frequency,Monetary,Unique_Products
16146.0,157,3,734.13,26
16147.0,134,1,375.0,22
16148.0,296,1,76.32000000000001,1
16149.0,5,2,280.52,18
16150.0,43,5,2053.02,91
16152.0,269,1,1829.04,29
16153.0,50,5,1824.23,78
16156.0,9,9,3092.04,108
16157.0,16,3,656.69,12
16159.0,282,1,348.2,14
16160.0,65,2,1025.44,20
16162.0,252,1,37.4,2
16163.0,232,2,856.6,5
16164.0,17,3,822.48,27
16169.0,8,4,1822.97,71
16170.0,51,6,1885.05,106
16171.0,59,1,73.2,3
16172.0,95,5,1140.21,52
16173.0,16,6,1418.32,70
16174.0,126,3,1009.5500000000001,19
16175.0,94,4,1037.59,45
16177.0,50,1,331.95,15
16178.0,138,1,197.9,8
16179.0,61,1,215.83,11
16181.0,73,1,305.54,11
16182.0,72,4,6617.65,17
16183.0,67,1,338.71000000000004,15
16184.0,64,6,1158.79,26
16185.0,17,2,529.41,31
16186.0,23,12,4006.94,87
16187.0,32,15,6911.4400000000005,160
16188.0,45,4,981.86,65
16189.0,16,2,215.48,9
16190.0,40,1,215.08,6
16191.0,3,13,5180.52,65
16193.0,237,1,314.45,19
16198.0,75,1,400.68,14
16200.0,4,2,1068.8700000000001,149
16201.0,3,4,1863.47,74
16202.0,361,1,365.27,18
16203.0,59,4,592.9,27
16204.0,23,1,384.18,45
16205.0,31,4,751.03,72
16206.0,55,4,537.0600000000001,52
16207.0,25,1,394.38,19
16208.0,45,2,664.26,61
16209.0,89,5,2247.62,36
16211.0,89,1,547.02,23
16212.0,19,2,690.34,40
16213.0,79,1,159.0,6
16214.0,171,3,1062.75,36
16215.0,81,1,242.35,14
16216.0,267,1,914.9300000000001,37
16217.0,235,2,304.25,13
16218.0,30,7,3084.68,56
16221.0,37,3,860.86,90
16224.0,57,4,1295.3,90
16225.0,45,5,1096.32,109
16226.0,203,3,255.12,6
16227.0,225,1,314.22,6
16229.0,87,2,1010.6,46
16230.0,190,2,542.03,32
16232.0,44,4,990.88,24
16233.0,71,3,536.6800000000001,22
16235.0,41,4,857.31,41
16236.0,78,1,432.2,20
16239.0,57,2,414.2,18
16240.0,24,2,3718.8,126
16242.0,8,7,3579.86,184
16243.0,34,2,409.1,49
16244.0,212,2,1522.75,88
16245.0,24,3,1413.66,80
16247.0,170,1,114.56,16
16248.0,62,1,152.94,7
16249.0,53,5,1800.07,67
16250.0,261,2,389.44,22
16253.0,67,2,3683.86,114
16255.0,17,8,2619.91,146
16256.0,267,1,752.4300000000001,13
16257.0,177,1,21.95,1
16258.0,45,5,5203.51,111
16260.0,51,1,1035.45,18
16261.0,17,4,728.54,98
16265.0,9,9,5347.0,163
16266.0,74,7,861.89,44
16268.0,71,2,617.65,44
16271.0,16,4,1389.64,88
16272.0,117,1,411.7,25
16274.0,373,1,331.55,63
16275.0,197,1,559.87,33
16276.0,177,1,810.6000000000001,6
16278.0,100,1,566.38,23
16279.0,21,3,1502.78,102
16281.0,72,1,2062.06,17
16282.0,340,1,168.3,11
16283.0,6,5,1569.11,116
16284.0,31,2,812.68,87
16287.0,170,1,142.5,8
16292.0,122,1,302.25,17
16293.0,22,10,2248.9900000000002,102
16295.0,10,4,1328.55,70
16297.0,269,1,301.9,20
16298.0,23,3,598.2,22
16302.0,127,1,233.22,11
16303.0,26,3,5360.63,119
16305.0,139,1,361.21999999999997,22
16306.0,214,6,632.27,36
16308.0,38,4,2560.0,1
16309.0,106,2,706.57,39
16311.0,18,2,616.26,35
16313.0,3,2,274.15000000000003,16
16315.0,331,1,226.37,14
16316.0,64,8,2938.91,120
16317.0,120,3,1341.65,64
16318.0,35,1,328.15,19
16319.0,218,1,404.40000000000003,3
16320.0,172,2,1038.46,56
16321.0,72,5,373.65000000000003,7
16322.0,1,2,326.75,28
16323.0,196,1,207.50000000000003,1
16324.0,128,3,408.59000000000003,100
16325.0,47,3,594.24,14
16326.0,6,14,3039.2200000000003,158
16327.0,14,6,3789.67,141
16330.0,18,3,251.91,39
16332.0,28,7,1582.8,125
16337.0,37,1,151.05,10
16338.0,157,1,214.79999999999998,11
16339.0,284,1,94.05,17
16340.0,107,1,534.31,124
16341.0,25,4,1971.87,60
16342.0,75,4,322.41,10
16343.0,16,2,328.58,29
16344.0,158,1,101.10000000000001,1
16345.0,44,1,565.46,35
16347.0,11,2,847.45,61
16348.0,32,7,1413.31,156
16349.0,291,1,53.5,9
16350.0,21,4,1116.47,40
16351.0,333,1,153.9,8
16352.0,18,2,494.44,28
16354.0,63,2,395.8,38
16356.0,198,3,211.77,20
16357.0,33,3,658.88,31
16358.0,1,4,2027.5,82
16359.0,7,9,1750.92,39
16361.0,10,4,891.21,87
16362.0,32,5,709.99,58
16363.0,53,1,109.36000000000001,5
16364.0,12,2,705.79,48
16365.0,18,9,1540.42,45
16366.0,19,1,327.3,18
16367.0,37,2,800.67,123
16368.0,2,2,479.91,58
16369.0,18,3,1543.33,90
16370.0,82,4,1301.91,143
16372.0,33,2,355.73,86
16374.0,66,2,458.78000000000003,100
16376.0,9,2,974.96,104
16377.0,267,1,676.2,5
16378.0,247,3,362.95,22
16379.0,4,4,2157.4,87
16380.0,61,1,1743.1499999999999,28
16383.0,75,2,643.76,80
16384.0,90,2,584.5,33
16385.0,60,3,554.86,52
16386.0,29,2,302.57,76
16387.0,323,1,94.36,4
16389.0,53,4,1367.07,32
16392.0,270,1,217.89,41
16393.0,2,13,3040.96,120
16394.0,57,5,1555.34,61
16395.0,61,5,1482.06,150
16398.0,154,2,1705.8,75
16399.0,19,2,406.21999999999997,67
16400.0,95,1,303.93,28
16401.0,1,12,4098.32,66
16402.0,265,2,293.45,55
16403.0,312,1,177.5,10
16404.0,70,1,443.05,23
16405.0,302,2,167.25,3
16406.0,19,1,154.35,54
16407.0,13,10,2079.68,99
16409.0,36,5,2022.98,145
16411.0,19,2,211.7,41
16412.0,54,1,135.99,25
16413.0,57,1,262.2,30
16414.0,22,2,126.25,5
16415.0,44,1,200.27,45
16416.0,27,3,1051.4,59
16418.0,45,3,631.12,76
16419.0,113,6,958.71,36
16423.0,25,1,346.12,18
16424.0,191,1,133.56,5
16425.0,302,1,302.7,21
16426.0,2,10,1863.76,211
16427.0,263,2,241.06,8
16429.0,106,1,284.55,2
16430.0,57,1,300.85,6
16431.0,213,3,623.28,51
16432.0,64,1,287.4,8
16433.0,28,1,184.26,17
16434.0,29,7,1511.8,88
16438.0,6,5,798.35,74
16440.0,8,5,3640.67,186
16441.0,67,2,381.2,22
16442.0,2,3,609.3,161
16444.0,46,4,654.67,68
16445.0,34,1,230.51,62
16447.0,136,1,255.91,34
16448.0,198,1,182.99,19
16449.0,198,2,707.69,40
16450.0,150,1,311.92,11
16451.0,88,1,266.97,14
16454.0,64,1,5.9,1
16455.0,64,7,1841.18,69
16456.0,99,5,2158.18,80
16457.0,218,1,208.36,9
16458.0,3,18,3482.7400000000002,52
16460.0,28,3,811.23,128
16461.0,178,1,142.92,31
16462.0,74,3,136.0,1
16463.0,21,4,1422.4,74
16464.0,20,3,1298.66,152
16466.0,34,7,1595.96,103
16468.0,74,1,74.9,2
16469.0,24,4,625.42,148
16470.0,52,4,752.77,120
16471.0,275,1,223.95000000000002,13
16473.0,165,3,316.11,18
16474.0,7,7,1810.49,236
16475.0,88,4,544.3,23
16477.0,64,7,2494.46,111
16478.0,25,3,331.0,15
16479.0,10,2,300.83,35
16480.0,76,1,769.29,51
16482.0,16,1,220.62,18
16483.0,192,1,139.35,19
16484.0,174,2,389.3,24
16485.0,77,1,363.65,41
16488.0,33,3,498.8,28
16491.0,47,1,731.5,39
16493.0,80,4,1351.63,40
16494.0,297,1,826.53,47
16495.0,3,3,648.26,78
16496.0,9,3,1599.52,92
16497.0,50,6,2965.69,128
16498.0,161,2,100.97,15
16499.0,360,2,365.45,18
16500.0,5,6,400.86,8
16503.0,107,4,1431.93,71
16504.0,25,1,465.88,76
16505.0,32,1,777.6,4
16506.0,20,2,90.30000000000001,3
16509.0,297,1,363.7,13
16510.0,372,1,248.1,13
16511.0,22,3,916.33,134
16513.0,5,4,874.59,33
16515.0,52,5,1624.14,89
16516.0,30,1,101.69999999999999,6
16517.0,277,1,162.7,17
16518.0,61,2,484.32,36
16519.0,25,2,212.98,12
16520.0,186,3,1046.57,129
16526.0,172,1,290.36,15
16527.0,81,1,228.06,14
16528.0,4,1,244.41,17
16529.0,190,1,455.25,30
16531.0,22,7,1244.59,68
16532.0,18,3,6748.8,2
16533.0,19,3,1082.81,112
16535.0,5,1,593.75,31
16536.0,110,1,548.12,49
16539.0,3,4,1388.81,36
16542.0,54,1,119.62,5
16545.0,165,1,339.3,3
16546.0,291,2,787.15,25
16550.0,109,5,2298.97,162
16551.0,96,3,922.12,26
16552.0,243,2,379.73,17
16554.0,42,3,837.1,51
16555.0,35,2,285.89,15
16556.0,67,7,3313.79,144
16557.0,24,2,281.85,11
16560.0,27,2,841.41,52
16561.0,6,2,511.12,29
16563.0,54,1,1077.74,19
16565.0,364,1,173.7,3
16566.0,15,5,614.66,14
16567.0,194,2,865.6,34
16569.0,3,1,124.2,5
16570.0,15,10,3738.4,68
16571.0,27,3,1421.69,73
16572.0,127,3,1009.6,40
16573.0,85,2,663.61,40
16574.0,71,1,451.44,28
16581.0,183,1,105.84,9
16582.0,113,1,313.62,6
16583.0,374,1,233.45,14
16584.0,80,2,936.08,25
16586.0,249,1,463.95,8
16587.0,232,1,225.15,13
16589.0,71,3,459.24,31
16591.0,69,1,213.5,10
16592.0,4,16,4113.68,142
16593.0,51,3,330.03,24
16594.0,75,1,181.09,53
16595.0,61,1,360.16,83
16596.0,16,2,250.15,12
16597.0,4,1,90.04,7
16598.0,286,1,145.04999999999998,10
16600.0,4,6,813.52,50
16601.0,41,1,241.53,28
16602.0,36,1,528.08,29
16603.0,75,2,482.47,34
16607.0,18,14,3347.71,140
16609.0,15,7,5493.46,155
16610.0,219,1,75.66,6
16611.0,186,1,129.49,9
16612.0,33,4,1187.66,48
16613.0,70,1,618.59,30
16614.0,183,1,506.19,26
16616.0,15,2,500.42,31
16617.0,236,1,151.85,5
16618.0,31,5,2647.59,79
16619.0,264,1,226.21,14
16620.0,4,2,178.96,9
16621.0,52,4,813.48,22
16623.0,246,1,129.45,5
16624.0,81,2,810.5699999999999,44
16625.0,275,1,333.08,23
16626.0,1,17,4413.1,86
16627.0,79,1,322.8,20
16628.0,30,5,2188.05,79
16629.0,74,2,408.63,58
16633.0,17,6,2868.1,114
16634.0,223,2,217.9,9
16637.0,32,4,1154.47,66
16638.0,23,10,1680.72,92
16639.0,31,3,1257.51,48
16641.0,106,1,231.10000000000002,12
16642.0,5,2,688.33,32
16643.0,246,1,487.51,27
16644.0,178,2,833.78,62
16647.0,170,2,214.06,12
16648.0,43,1,290.65999999999997,19
16650.0,72,1,518.42,24
16652.0,59,7,6773.97,74
16653.0,16,2,1212.66,67
16654.0,141,4,601.27,29
16655.0,18,6,3789.52,208
16656.0,22,15,8625.8,14
16657.0,10,4,874.43,158
16658.0,368,1,123.24,8
16659.0,189,1,39.12,2
16660.0,16,4,1267.6499999999999,16
16665.0,362,1,135.39999999999998,9
16666.0,19,1,118.98,32
16667.0,68,2,567.1800000000001,52
16668.0,15,6,306.71999999999997,9
16669.0,24,2,1344.48,140
16670.0,17,11,4095.9,179
16671.0,28,3,1692.27,3
16674.0,55,2,304.24,89
16676.0,34,4,1592.1200000000001,75
16678.0,3,12,3109.99,92
16679.0,366,1,129.75,3
16680.0,43,1,183.7,10
16681.0,73,6,1770.34,18
16682.0,5,5,1028.0,15
16685.0,61,2,324.24,60
16688.0,1,4,1260.86,52
16689.0,76,2,422.59999999999997,12
16690.0,72,2,225.57999999999998,10
16692.0,256,2,1126.0,1
16693.0,69,2,477.86,58
16696.0,135,4,657.9000000000001,7
16697.0,241,1,112.75,20
16698.0,227,2,1998.0,4
16700.0,9,13,5076.55,159
16701.0,9,13,5398.3,99
16706.0,37,3,531.35,108
16708.0,46,1,656.63,27
16709.0,85,5,3029.87,64
16710.0,19,10,2467.99,268
16711.0,3,5,1651.03,18
16712.0,9,11,3603.66,258
16715.0,78,1,301.71999999999997,19
16716.0,267,2,901.2,1
16717.0,24,6,3843.08,176
16718.0,369,1,606.0500000000001,41
16719.0,15,7,1770.22,107
16720.0,26,1,152.95,25
16721.0,262,1,292.47,37
16722.0,17,13,4730.81,96
16723.0,91,2,576.4,37
16726.0,26,5,1358.74,121
16727.0,364,1,256.32,41
16728.0,46,4,1048.28,218
16730.0,52,3,743.11,75
16732.0,32,1,603.75,28
16734.0,52,3,646.76,44
16735.0,79,5,2247.41,88
16737.0,53,1,417.59999999999997,1
16738.0,298,1,3.75,1
16739.0,177,1,323.0,13
16743.0,29,7,2213.13,89
16744.0,11,7,1291.91,198
16746.0,5,18,6680.11,234
16747.0,38,2,836.06,34
16748.0,18,5,1515.9,42
16750.0,45,5,623.93,74
16751.0,31,1,1764.72,24
16752.0,373,1,207.5,9
16753.0,58,1,223.92000000000002,34
16755.0,114,3,1475.43,133
16756.0,215,1,239.4,13
16757.0,319,1,106.83000000000001,7
16758.0,65,1,369.34000000000003,22
16759.0,8,3,789.79,40
16761.0,97,1,316.62,13
16762.0,20,3,1207.24,51
16763.0,199,1,611.85,23
16764.0,4,13,2790.9500000000003,209
16765.0,294,1,34.0,1
16766.0,273,2,1145.6,17
16767.0,31,11,5575.56,148
16768.0,48,3,478.09000000000003,47
16769.0,260,1,361.54,33
16770.0,58,5,757.1,116
16771.0,33,5,2230.61,199
16773.0,57,1,171.59,23
16774.0,68,4,661.52,36
16775.0,10,11,1691.51,84
16776.0,60,1,371.54,61
16777.0,80,2,222.62,45
16778.0,74,2,245.94,16
16780.0,100,2,422.24,51
16781.0,372,1,311.25,17
16782.0,10,13,2267.9500000000003,103
16784.0,20,1,107.6,3
16788.0,123,2,592.74,137
16789.0,8,1,80.8,5
16790.0,4,6,1545.6200000000001,88
16791.0,29,7,1693.03,217
16792.0,282,2,110.38000000000001,11
16793.0,57,1,243.84,16
16794.0,1,10,1194.48,141
16795.0,365,1,414.88,64
16796.0,89,1,305.62,18
16800.0,11,1,1162.65,148
16801.0,163,4,1594.23,72
16803.0,65,1,332.3,24
16804.0,23,3,536.99,59
16805.0,174,2,460.59,94
16806.0,103,4,736.21,67
16807.0,143,3,1106.59,56
16808.0,99,2,288.42,21
16809.0,23,5,914.69,79
16810.0,192,1,309.54,15
16811.0,5,2,547.07,26
16812.0,361,1,479.35,15
16813.0,8,10,1652.18,248
16816.0,103,4,417.06,28
16817.0,3,9,1604.75,73
16818.0,11,11,3349.57,172
16820.0,96,1,497.61,26
16823.0,227,1,358.38,34
16824.0,16,2,460.64,23
16825.0,39,2,775.1800000000001,27
16826.0,51,1,341.7,22
16828.0,112,1,113.5,7
16829.0,157,1,197.22,11
16830.0,39,1,325.91,23
16832.0,184,3,199.15,11
16833.0,1,4,1106.53,46
16834.0,228,1,413.46,24
16835.0,128,2,180.85,10
16836.0,40,2,251.87,11
16837.0,31,11,3170.98,123
16838.0,197,2,588.85,24
16841.0,37,6,1869.82,101
16842.0,101,3,1264.19,45
16846.0,50,1,214.32,11
16847.0,43,1,193.44,12
16848.0,53,1,281.42,14
16849.0,187,1,124.57,8
16850.0,334,1,332.41,19
16851.0,4,3,342.45,17
16852.0,10,2,144.91000000000003,9
16855.0,24,2,328.4,19
16856.0,15,1,35.400000000000006,2
16858.0,369,1,375.69000000000005,9
16859.0,145,2,732.81,49
16861.0,60,2,173.76,6
16863.0,31,2,502.8,25
16866.0,141,3,207.73999999999998,10
16869.0,23,4,817.12,113
16871.0,22,6,2812.34,131
16872.0,77,3,680.02,5
16873.0,5,6,7123.62,179
16875.0,67,5,2095.53,93
16877.0,12,6,846.62,111
16878.0,84,1,13.3,3
16880.0,31,7,1491.43,121
16881.0,67,1,432.0,1
16882.0,67,3,705.12,39
16883.0,187,2,272.48,33
16884.0,38,2,429.84000000000003,26
16885.0,15,3,450.41,82
16887.0,35,1,192.32999999999998,35
16889.0,195,3,1578.67,112
16891.0,2,5,742.43,166
16892.0,1,5,518.19,87
16893.0,367,1,145.93,44
16895.0,65,1,202.27,57
16897.0,299,2,289.78,37
16898.0,26,3,501.03,150
16899.0,8,6,1271.06,80
16900.0,17,3,882.16,77
16902.0,116,1,1706.88,43
16903.0,29,1,363.2,50
16905.0,5,7,3037.6,117
16906.0,82,4,559.59,74
16907.0,29,5,928.76,89
16909.0,72,1,379.14,18
16910.0,4,8,1508.96,318
16912.0,29,11,2555.58,88
16913.0,290,1,113.44,8
16914.0,36,1,183.76,25
16915.0,9,6,621.6800000000001,46
16916.0,24,2,562.41,129
16917.0,277,1,391.52,9
16918.0,50,6,1068.82,97
16921.0,61,1,154.18,50
16924.0,21,3,829.89,69
16926.0,371,1,230.25,14
16927.0,116,3,543.05,5
16928.0,80,17,2806.75,68
16929.0,4,7,1295.39,51
16930.0,26,3,378.89,47
16932.0,53,1,150.23000000000002,44
16933.0,1,2,563.23,42
16934.0,55,2,931.03,59
16936.0,26,1,261.9,56
16938.0,9,4,2711.6800000000003,212
16940.0,52,3,3049.88,226
16942.0,13,9,1904.99,159
16943.0,212,3,816.73,23
16945.0,22,19,4345.5,137
16947.0,236,1,406.48,21
16948.0,139,3,435.02,15
16949.0,4,6,1286.27,57
16950.0,57,3,1178.56,39
16951.0,135,3,1277.75,73
16952.0,109,2,167.61,16
16953.0,30,1,20.8,1
16954.0,1,9,2085.08,40
16955.0,185,4,518.67,18
16956.0,18,1,308.74,16
16957.0,239,2,416.64,15
16959.0,87,1,117.35000000000001,7
16960.0,39,3,505.1,91
16961.0,116,1,234.17,14
16963.0,187,1,110.55000000000001,7
16965.0,227,1,192.07,25
16966.0,8,7,2154.97,8
16967.0,189,1,319.02,21
16968.0,4,2,439.43,31
16969.0,39,3,635.41,41
16971.0,38,1,357.21,40
16976.0,267,1,251.51999999999998,2
16978.0,78,1,344.33,39
16979.0,4,6,1852.0,64
16980.0,255,2,1028.46,71
16982.0,61,1,384.06,22
16983.0,13,7,1905.87,112
16985.0,17,10,5464.12,62
16986.0,30,2,1873.2,3
16987.0,3,7,1616.8,74
16988.0,5,1,126.12,7
16989.0,7,6,1133.25,7
16990.0,219,1,179.0,1
16992.0,11,5,1614.31,84
16996.0,30,6,1456.96,13
16997.0,288,3,702.0,7
16998.0,150,4,295.0,1
16999.0,23,2,484.82,21
17001.0,1,11,3989.57,75
17002.0,86,3,1493.73,41
17004.0,46,2,1312.1399999999999,38
17006.0,5,4,766.78,36
17007.0,51,6,889.9300000000001,50
17010.0,18,1,195.36,11
17011.0,30,1,270.9,15
17014.0,8,3,583.4300000000001,63
17015.0,29,3,1838.6100000000001,182
17018.0,41,2,920.1,15
17019.0,11,4,1258.08,166
17022.0,31,1,71.0,7
17024.0,45,3,95.85,2
17025.0,61,3,357.77,8
17026.0,185,2,154.82999999999998,4
17027.0,79,6,877.5600000000001,110
17029.0,111,2,716.0,1
17030.0,64,1,146.87,11
17031.0,12,2,380.35,19
17033.0,86,3,1030.14,24
17034.0,16,3,730.52,27
17035.0,246,2,433.53000000000003,27
17037.0,88,1,1267.32,75
17038.0,30,1,112.4,22
17040.0,138,1,449.73,15
17041.0,27,3,1071.49,59
17042.0,3,5,1036.58,74
17043.0,32,4,1735.18,100
17044.0,25,1,948.48,6
17045.0,113,3,339.44,20
17046.0,157,1,642.02,22
17047.0,85,3,1100.9,59
17048.0,118,3,925.35,41
17049.0,3,9,5655.03,201
17050.0,96,6,3185.64,169
17051.0,194,1,240.89000000000001,40
17052.0,28,1,399.09,72
17053.0,131,1,498.48,13
17054.0,28,5,1356.33,64
17058.0,82,3,1179.89,51
17059.0,30,5,3080.39,292
17060.0,266,1,234.24,5
17061.0,74,11,5232.2300000000005,57
17062.0,314,4,528.29,51
17063.0,21,7,1461.14,66
17064.0,59,3,855.45,53
17068.0,12,21,4545.89,115
17069.0,28,9,2709.7000000000003,111
17070.0,114,1,304.24,62
17071.0,28,9,2429.03,102
17073.0,18,4,1444.84,141
17075.0,18,4,834.12,62
17076.0,36,3,841.0799999999999,17
17078.0,36,2,375.86,27
17079.0,78,1,118.80000000000001,2
17080.0,22,2,287.62,8
17081.0,25,2,288.91,55
17082.0,33,2,2003.85,75
17083.0,109,3,1405.78,24
17084.0,35,2,2747.9900000000002,146
17085.0,123,5,1562.4,115
17086.0,7,6,2035.08,75
17088.0,28,4,1991.01,96
17090.0,4,7,1974.65,45
17091.0,3,9,3827.76,119
17092.0,50,4,1774.03,99
17094.0,322,1,302.0,14
17095.0,23,3,1324.16,69
17096.0,15,4,1022.13,46
17097.0,2,8,954.42,153
17100.0,18,2,971.74,65
17101.0,10,4,1621.73,28
17102.0,262,1,25.5,1
17105.0,159,2,665.78,80
17109.0,29,6,881.29,107
17110.0,165,1,163.29999999999998,12
17111.0,47,1,231.61,29
17114.0,6,8,801.12,85
17115.0,8,3,837.5,33
17117.0,288,1,116.19999999999999,9
17118.0,318,1,157.02,10
17119.0,3,2,591.91,34
17120.0,233,1,307.46,18
17122.0,119,1,138.32,7
17123.0,162,1,345.29999999999995,9
17124.0,185,1,294.24,31
17125.0,50,1,230.5,34
17126.0,152,5,989.45,187
17128.0,335,1,157.09,14
17131.0,5,5,2463.17,78
17133.0,16,7,4892.240000000001,13
17134.0,107,2,413.2,21
17135.0,16,7,1139.73,34
17138.0,276,1,380.5,24
17140.0,247,1,454.12,16
17142.0,239,1,579.0,15
17144.0,1,2,984.57,42
17146.0,106,3,749.78,33
17147.0,23,4,1714.59,68
17148.0,52,1,124.88,9
17152.0,195,3,1689.5,9
17153.0,24,1,213.78,14
17154.0,75,1,329.34,23
17155.0,18,2,251.70000000000002,19
17157.0,8,2,319.0,11
17158.0,32,3,1266.97,53
17159.0,22,3,1538.88,96
17160.0,31,6,3488.03,110
17162.0,29,10,1715.46,81
17163.0,22,2,293.1,3
17164.0,33,7,2467.35,92
17165.0,284,1,158.68,10
17166.0,39,2,206.34,11
17169.0,58,2,835.78,51
17171.0,289,1,224.91,16
17172.0,79,1,317.76,15
17173.0,5,8,3766.6,36
17174.0,218,1,59.9,4
17175.0,44,4,1443.69,42
17176.0,202,1,306.13,15
17179.0,178,3,711.79,56
17180.0,56,4,783.97,91
17181.0,57,2,239.92000000000002,23
17183.0,8,6,3347.31,42
17186.0,47,2,144.0,1
17187.0,227,1,203.95,10
17188.0,11,7,2474.23,71
17189.0,106,2,383.75,52
17190.0,59,2,444.74,19
17191.0,28,7,2093.68,163
17193.0,36,7,1699.3000000000002,17
17194.0,361,1,226.78,25
17197.0,30,1,1013.01,29
17198.0,24,3,692.22,89
17201.0,54,1,289.78,38
17203.0,36,6,3560.08,116
17204.0,175,4,1564.56,44
17205.0,54,1,384.08,13
17206.0,53,1,204.24,7
17211.0,27,8,2317.2200000000003,150
17212.0,253,1,226.85,4
17213.0,40,7,2781.23,85
17214.0,60,6,1059.1200000000001,79
17217.0,234,1,113.5,9
17218.0,4,10,1951.97,146
17219.0,32,1,114.23,24
17220.0,24,14,3187.55,303
17221.0,7,2,334.48,59
17222.0,65,1,328.65,27
17223.0,310,2,381.89,42
17226.0,309,1,393.49,21
17227.0,19,6,939.32,28
17228.0,16,8,1906.09,140
17229.0,96,2,318.76,39
17231.0,12,10,3124.72,292
17232.0,3,2,417.77,30
17233.0,35,1,190.88,25
17234.0,183,1,149.89000000000001,14
17235.0,25,2,550.06,24
17236.0,13,6,916.13,88
17237.0,11,2,314.69,18
17238.0,3,17,3719.1,297
17239.0,313,1,382.5,15
17242.0,108,2,1135.04,30
17244.0,53,1,954.9,31
17245.0,205,1,171.45,9
17247.0,15,1,280.09000000000003,53
17248.0,120,1,318.65,68
17250.0,4,2,381.97,55
17251.0,363,1,269.83,37
17252.0,117,2,348.91,86
17253.0,18,1,178.26,18
17254.0,5,2,271.19,100
17255.0,41,2,291.48,69
17256.0,107,2,240.0,12
17259.0,148,2,581.23,104
17262.0,52,5,1253.3600000000001,9
17263.0,208,1,63.440000000000005,23
17265.0,139,2,550.01,106
17266.0,2,3,296.58,60
17267.0,127,2,317.2,37
17268.0,108,4,763.64,3
17272.0,42,4,2148.63,70
17274.0,35,1,107.82,24
17277.0,228,2,1065.3500000000001,67
17278.0,241,1,246.04,15
17279.0,58,1,187.82999999999998,8
17282.0,130,3,1685.46,79
17284.0,60,6,1647.48,229
17286.0,22,1,151.37,44
17287.0,26,7,1049.06,88
17288.0,9,7,1417.63,118
17289.0,32,3,931.02,86
17290.0,4,2,513.01,92
17291.0,308,1,550.8000000000001,1
17293.0,8,9,1854.06,93
17295.0,29,3,547.0,53
17297.0,17,1,128.18,49
17298.0,101,2,498.42,30
17299.0,12,4,656.61,50
17301.0,21,1,163.24,59
17302.0,15,5,1135.63,68
17303.0,361,1,250.04,53
17309.0,95,1,82.75,11
17311.0,78,2,1384.85,55
17312.0,139,3,644.3,11
17313.0,31,1,2328.84,24
17314.0,25,8,2527.92,120
17317.0,46,3,2600.34,8
17320.0,100,3,1200.6200000000001,57
17321.0,8,2,657.16,94
17323.0,15,7,903.12,124
17324.0,18,4,986.48,43
17325.0,280,1,96.8,6
17329.0,14,2,523.11,29
17330.0,23,2,363.9,5
17331.0,124,1,175.2,1
17333.0,86,1,494.25,28
17334.0,302,2,307.02,11
17339.0,94,2,243.36,9
17341.0,157,3,682.29,147
17343.0,355,1,193.64,17
17344.0,46,1,157.62,31
17345.0,15,4,519.6899999999999,70
17347.0,86,1,228.96,1
17348.0,15,5,1156.6,180
17349.0,179,1,98.25,8
17350.0,8,4,1281.32,66
17351.0,36,3,587.15,22
17353.0,129,2,1740.0,5
17354.0,51,1,1393.06,15
17356.0,312,1,178.22,19
17357.0,24,2,384.39,41
17358.0,303,2,360.81,55
17359.0,11,1,127.86,13
17360.0,17,3,568.24,113
17361.0,49,3,488.2,26
17362.0,239,2,312.23,30
17364.0,1,11,4462.68,288
17365.0,13,8,4762.32,277
17367.0,238,1,167.55,33
17368.0,23,8,1878.87,93
17370.0,73,4,446.18,31
17371.0,17,3,418.4,83
17372.0,41,8,1337.18,215
17373.0,40,4,646.92,47
17374.0,219,2,495.77,24
17375.0,199,3,400.1,63
17376.0,71,2,203.2,23
17377.0,24,20,4058.32,190
17379.0,11,1,389.71999999999997,71
17382.0,65,1,50.400000000000006,1
17383.0,4,1,193.39000000000001,49
17384.0,19,2,336.4,12
17385.0,15,1,256.11,42
17386.0,8,6,2686.42,23
17387.0,20,2,746.81,71
17388.0,78,4,1259.56,13
17391.0,164,2,508.8,2
17392.0,307,2,411.27,52
17394.0,219,1,203.86999999999998,4
17396.0,39,7,7312.8,23
17397.0,22,2,681.41,88
17398.0,115,3,653.38,30
17400.0,126,5,2097.84,175
17402.0,5,12,2598.85,32
17403.0,36,1,263.92,32
17405.0,1,3,1031.41,77
17408.0,163,1,32.65,2
17409.0,185,2,771.85,13
17410.0,16,5,1214.72,57
17411.0,12,3,778.94,39
17412.0,3,7,1258.06,48
17414.0,44,2,778.0,5
17415.0,80,1,507.84,14
17416.0,30,7,6893.42,186
17418.0,42,2,463.46000000000004,29
17419.0,11,12,4226.57,155
17420.0,50,3,598.83,28
17422.0,16,6,1979.37,93
17423.0,46,2,698.41,26
17425.0,19,2,759.17,42
17426.0,8,6,5037.26,179
17427.0,72,1,100.8,2
17429.0,128,3,524.9200000000001,36
17430.0,33,2,265.76,14
17431.0,313,1,403.3,41
17432.0,18,2,365.76,44
17433.0,88,1,303.15999999999997,53
17434.0,2,7,2373.82,100
17436.0,2,2,216.29999999999998,7
17438.0,254,1,388.45000000000005,17
17440.0,157,3,186.42000000000002,3
17442.0,37,6,2248.56,96
17443.0,220,1,534.24,1
17444.0,152,2,2389.1,131
